HOUSEID,FSA,PT,YearBuilt,FloorArea,BldgType,Storeys,FoundationType,Pre_Date,Post_Date,Pre_TotalEnergy,Post_TotalEnergy,Pre_HeatEnergy,Post_HeatEnergy,Pre_Electricity,Post_Electricity,Pre_NaturalGas,Post_NaturalGas,Pre_Oil,Post_Oil,Pre_Propane,Post_Propane,Pre_Wood,Post_Wood,Pre_AirLeakage,Post_AirLeakage,Pre_RoofInsulation,Post_RoofInsulation,Pre_WallInsulation,Post_WallInsulation,Pre_FoundationInsulation,Post_FoundationInsulation,Pre_FloorInsulation,Post_FloorInsulation,Pre_WindowCode,Post_WindowCode,Pre_HeatFuel,Post_HeatFuel,Pre_HeatType,Post_HeatType,Pre_HeatAFUE,Post_HeatAFUE,Pre_HeatSeasonalCOP,Post_HeatSeasonalCOP,Pre_HPType,Post_HPType,Pre_HPCOP,Post_HPCOP,Wall_Insulation_Upgrade,Roof_Insulation_Upgrade,Foundation_Insulation_Upgrade,Floor_Insulation_Upgrade,Windows_Change,Air_Tightness_Upgrade,Heating_Change,Cooling_Change,HeatPump_Addition,Shallow_Retrofit,Medium_Retrofit,Deep_Retrofit,EnergySavingPct,HeatEnergySavingPct,FuelSwitch
5451592.0,C0B,PE,1970,99.9,Single Detached,One storey,C1;C2;C3;F1;F2;F3,2024-09-01,2025-09-01,20611.66,18199.81,8203.76,5702.91,20246.4,18076.5,0.0,0.0,347.82,117.3,0.0,0.0,0.0,0.0,5.86,4.4375,4.03,4.03,2.43,2.43,0.0,0.0,0.0,0.0,,,Oil,Oil,Mid-efficiency furnace (no dil. air),Mid-efficiency furnace (no dil. air),0.0,0.0,0.0,0.0,Air,Air,3.32,3.32,False,False,False,False,False,True,False,False,False,False,True,False,0.12,0.3,False
5452355.0,C1E,PE,1999,201.9,Single Detached,One storey,B1,2024-10-01,2025-06-01,18943.15,18607.23,5502.57,5419.21,17611.5,17322.6,0.0,0.0,1268.88,1224.0,0.0,0.0,0.0,0.0,2.4309,2.6875,4.16,4.16,3.39,3.39,1.99,1.99,0.0,0.0,233245.0,233245.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.22,4.22,False,False,False,False,False,False,False,False,False,True,False,False,0.02,0.02,False
5452908.0,C0B,PE,1974,430.1,Detached Duplex,One storey,B1;B2;B3;P1,2024-09-01,2025-02-01,49122.7,46964.99,18456.56,18074.12,28117.7,27813.0,0.0,0.0,0.0,0.0,20948.35,19100.17,0.0,0.0,3.2919,3.1132,4.5,5.59,3.33,3.33,0.37,0.37,3.72,3.72,,,Propane,Propane,Condensing heater,Condensing heater,95.0,95.0,0.0,0.0,Air,Air,3.42,3.42,False,True,False,False,False,False,False,False,False,True,False,False,0.04,0.02,False
5453184.0,C0A,PE,1980,215.0,Single Detached,Split level,B1;B2;P1,2024-10-01,2025-01-01,36894.66,26570.3,20878.5,13121.19,33378.7,25816.1,0.0,0.0,3350.7,719.1,0.0,0.0,0.0,0.0,5.1691,4.0235,2.19,8.0,3.1,3.1,0.2,2.3,5.01,5.01,200212.0,200212.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,1.74,1.74,False,True,True,False,False,True,False,False,False,False,True,False,0.28,0.37,False
5453285.0,C1E,PE,1990,264.5,Single Detached,One storey,B1,2024-10-01,2025-01-01,27701.19,26711.19,9782.63,9246.69,21884.2,21387.2,0.0,0.0,3834.18,3363.96,1790.02,1790.02,0.0,0.0,3.2351,3.0525,3.88,7.78,3.1,3.1,0.13,0.13,0.0,0.0,200050.0,200050.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.31,3.31,False,True,False,False,False,False,False,False,False,True,False,False,0.04,0.05,False
5453252.0,C0A,PE,1992,199.7,Single Detached,Two storeys,C1;F1,2024-10-01,2025-01-01,31581.5,31659.67,16677.97,16705.72,28473.2,28500.1,0.0,0.0,0.0,0.0,3099.91,3150.98,0.0,0.0,13.3854,12.2194,4.86,6.06,2.89,2.89,0.0,0.0,3.15,3.15,,,Propane,Propane,"Furnace with spark ignit.,vent dmpr","Furnace with spark ignit.,vent dmpr",80.0,80.0,0.0,0.0,Air,Air,3.7,3.7,False,True,False,False,False,False,False,False,False,False,False,False,-0.0,-0.0,False
5453508.0,C0A,PE,2000,207.1,Single Detached,Split entry/Raised base.,B1;B2;P1,2024-10-01,2025-01-01,34390.61,18951.46,21706.73,5720.38,7806.3,13962.1,0.0,0.0,25338.84,4755.24,0.0,0.0,0.0,0.0,3.365,2.5452,5.08,9.11,2.94,2.94,0.8,0.8,3.88,3.88,,,Oil,Oil,Heater w/ flame ret. head,Heater w/ flame ret. head,0.0,0.0,79.9,0.0,N/A {no Heat Pump},Air,0.0,4.26,False,True,False,False,False,True,False,True,True,False,True,False,0.45,0.74,False
5453540.0,C0A,PE,2002,83.0,Mobile Home,One storey,C1;F1,2024-09-01,2025-06-01,16179.74,15011.37,4169.81,2990.64,16179.6,15011.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8729,4.5302,5.3,5.3,2.99,2.99,0.0,0.0,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,2.95,2.95,False,False,False,False,False,True,False,False,False,True,False,False,0.07,0.28,False
5453478.0,C1B,PE,1900,338.1,Detached Duplex,Two storeys,B1;B2;C1;F1,2024-10-01,2025-07-01,61168.66,32988.82,46456.76,13382.3,14711.7,28321.9,0.0,0.0,44281.26,4448.22,0.0,0.0,0.0,0.0,5.6676,5.6309,5.47,5.47,3.1,3.1,0.29,0.29,3.91,3.91,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,80.6,0.0,N/A {no Heat Pump},Air,0.0,3.14,False,False,False,False,False,False,False,True,True,False,True,False,0.46,0.71,False
5453566.0,C0A,PE,1960,148.3,Single Detached,One storey,B1,2024-10-01,2025-04-01,21026.56,19303.38,7205.86,6298.72,19100.8,18267.8,0.0,0.0,1834.98,987.36,0.0,0.0,0.0,0.0,6.3731,5.8957,3.59,3.59,2.72,2.72,1.16,1.16,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,2.72,2.72,False,False,False,False,False,False,False,False,False,True,False,False,0.08,0.13,False
5453598.0,C0A,PE,1950,128.0,Single Detached,One and a half,B1;B2;C1;F1,2024-10-01,2025-11-01,26851.58,19207.1,8136.93,5565.99,20174.4,17804.6,0.0,0.0,6363.78,1336.2,0.0,0.0,0.0,0.0,15.9972,8.5339,2.81,4.52,3.53,3.53,0.13,0.27,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.31,4.31,False,True,True,False,False,True,False,False,False,False,True,False,0.28,0.32,False
5453581.0,C0A,PE,2023,147.8,Single Detached,One storey,,2024-10-01,2025-05-01,18997.37,18130.03,7886.29,7035.45,18997.2,18129.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3397,3.6646,8.67,8.67,3.47,3.47,0.0,0.0,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,0.05,0.11,False
5453479.0,C0B,PE,1920,252.4,Single Detached,One and a half,B1;B2;B3;B4;C1;C2;F1;F2,2024-09-01,2025-01-01,36444.99,30557.77,9689.16,8587.35,21897.7,20891.4,0.0,0.0,12155.34,7503.12,1790.02,1790.02,0.0,0.0,4.8871,3.8708,2.67,4.59,2.08,2.08,0.13,0.38,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,2.95,2.95,False,True,True,False,False,True,False,False,False,False,True,False,0.16,0.11,False
5454318.0,C1A,PE,1972,198.9,Single Detached,One storey,B1;B2,2024-10-01,2025-01-01,20927.53,17603.2,8284.18,5570.16,20169.0,17466.3,0.0,0.0,723.18,130.56,0.0,0.0,0.0,0.0,5.3809,4.3083,6.57,7.28,2.4,2.4,0.25,2.03,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.57,3.57,False,True,True,False,False,True,False,False,False,False,True,False,0.16,0.33,False
5493036.0,C1N,PE,1960,100.5,Single Detached,One storey,B1;C1;F1,2024-10-01,2025-02-01,22486.74,20967.72,4291.67,3785.64,12255.3,11842.5,0.0,0.0,9752.22,8697.54,0.0,0.0,0.0,0.0,14.6689,13.3872,4.31,4.31,2.73,3.98,0.17,0.17,3.34,3.34,,233004.0,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.85,4.85,True,False,False,False,False,False,False,False,False,True,False,False,0.07,0.12,False
5454282.0,C1N,PE,1954,251.5,Single Detached,One storey,B1;B2,2024-10-01,2025-01-01,25402.54,20999.72,7954.7,5731.07,20081.3,18024.4,0.0,0.0,3360.9,1125.06,1790.02,1790.02,0.0,0.0,3.4183,3.7405,3.99,8.04,2.19,2.19,0.3,2.05,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,4.24,4.24,False,True,True,False,False,False,False,False,False,False,True,False,0.17,0.28,False
5454284.0,C0A,PE,1994,85.9,Single Detached,One and a half,C1;F1,2024-10-01,2025-10-01,32993.57,34056.44,573.5,618.45,11965.0,12010.8,0.0,0.0,0.0,0.0,20971.75,21985.91,0.0,0.0,16.3096,17.0802,4.15,4.15,1.85,1.85,0.0,0.0,0.0,0.0,203242.0,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,-0.03,-0.08,False
5454286.0,C1E,PE,2023,213.8,Double/Semi-detached,One storey,B1;P1,2024-10-01,2025-03-01,15864.4,15955.52,3774.22,3908.53,15864.3,15955.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.832,1.8811,9.05,9.05,3.56,3.56,2.25,2.25,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.09,3.09,False,False,False,False,False,False,False,False,False,False,False,False,-0.01,-0.04,False
5454353.0,C0A,PE,1980,142.5,Single Detached,One storey,,2024-10-01,2025-05-01,22835.9,23093.3,10692.64,10860.95,22590.1,22799.1,0.0,0.0,234.6,280.5,0.0,0.0,0.0,0.0,7.6367,8.8558,0.56,0.56,2.28,2.28,0.0,0.0,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,4.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,-0.01,-0.02,False
5454701.0,C0A,PE,1978,108.6,Single Detached,One storey,C1;F1,2024-10-01,2025-02-01,15450.54,15008.31,3329.17,2835.88,15450.4,15008.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5618,3.3865,4.82,4.82,3.0,3.0,0.0,0.0,0.0,0.0,233024.0,233024.0,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,4.702,4.702,False,False,False,False,False,False,False,False,False,True,False,False,0.03,0.15,False
5454711.0,C0A,PE,1950,174.6,Single Detached,Two storeys,B1;B2,2024-10-01,2025-05-01,30845.86,31904.17,2704.52,2701.44,10244.4,10230.3,0.0,0.0,19636.02,20659.08,0.0,0.0,0.0,0.0,6.4336,7.2301,3.47,3.47,3.66,3.66,0.61,0.61,0.0,0.0,,,Oil,Oil,Heater w/ flame ret. head,Heater w/ flame ret. head,0.0,0.0,0.0,0.0,Air,Air,4.051,4.051,False,False,False,False,False,False,False,False,False,False,False,False,-0.03,0.0,False
5454844.0,C0A,PE,1860,301.7,Single Detached,One and a half,B1;B2;B3;B4;C1;C2;F1,2024-10-01,2025-03-01,57277.62,39670.35,13339.27,11116.12,25573.0,23537.8,0.0,0.0,30219.54,15376.5,0.0,0.0,0.0,0.0,4.707,4.5208,1.12,3.73,1.93,1.93,0.18,0.35,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.7,3.7,False,True,True,False,False,False,False,False,False,False,True,False,0.31,0.17,False
5455226.0,C0B,PE,1993,151.1,Single Detached,Split level,B1;B2;B3;P1,2024-10-01,2025-01-01,20818.42,19293.57,5726.63,5014.1,17845.8,17117.9,0.0,0.0,2833.56,2073.66,0.0,0.0,0.0,0.0,5.275,5.2642,4.74,8.18,2.95,2.95,0.15,0.39,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.18,3.18,False,True,True,False,False,False,False,False,False,True,False,False,0.07,0.12,False
5493746.0,C1B,PE,1994,113.3,Single Detached,One storey,C1;F1,2024-10-01,2025-10-01,19613.91,19442.1,6223.63,5805.49,19613.8,19442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.856,6.7846,5.29,5.29,3.0,3.0,0.33,0.33,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,2.096,2.096,False,False,False,False,False,False,False,False,False,True,False,False,0.01,0.07,False
5455684.0,C1B,PE,2023,148.3,Single Detached,One storey,,2024-10-01,2025-07-01,22005.98,16727.19,10342.17,5163.85,22005.8,16727.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0532,2.2767,3.42,9.09,4.16,4.16,0.0,0.0,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,100.0,100.0,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,True,False,False,False,False,True,False,0.24,0.5,False
5455899.0,C0B,PE,1980,159.5,Single Detached,One storey,C1;C2;F1,2024-10-01,2025-07-01,24668.89,24532.17,9836.22,9694.99,22782.9,22672.6,0.0,0.0,1797.24,1772.76,0.0,0.0,0.0,0.0,8.276,8.0332,5.2,7.11,2.36,2.36,0.43,0.43,3.91,3.91,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,2.99,2.99,False,True,False,False,False,False,False,False,False,True,False,False,0.01,0.01,False
5455892.0,C0A,PE,2016,202.0,Single Detached,One storey,,2024-10-01,2025-08-01,17789.09,18058.89,5261.29,5457.79,17789.0,18058.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321,3.2167,7.45,7.45,3.0,3.0,0.0,0.0,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.34,3.34,False,False,False,False,False,False,False,False,False,False,False,False,-0.02,-0.04,False
5455927.0,C0B,PE,1986,220.8,Single Detached,One storey,B1;B2;B3,2024-10-01,2025-06-01,47007.68,61298.1,6604.78,6320.08,18729.4,18341.6,0.0,0.0,0.0,0.0,0.0,0.0,30416.91,46250.37,1.9909,2.0179,4.47,4.47,3.01,3.01,0.2,0.2,0.0,0.0,,,Mixed Wood,Mixed Wood,Conventional boiler,Conventional boiler,0.0,0.0,0.0,0.0,Air,Air,3.995,3.995,False,False,False,False,False,False,False,False,False,False,False,False,-0.3,0.04,False
5455317.0,C0B,PE,1824,189.1,Single Detached,One and a half,B1;B2;B3;B4,2024-10-01,2025-04-01,32575.9,29604.29,9387.91,8700.4,17202.8,16546.4,0.0,0.0,0.0,0.0,15331.49,13022.33,0.0,0.0,5.5455,4.0321,2.6,2.94,2.99,2.99,0.13,0.32,0.0,0.0,,,Propane,Propane,Induced draft fan boiler,Induced draft fan boiler,0.0,0.0,0.0,0.0,Air,Air,3.22,3.22,False,True,True,False,False,True,False,False,False,True,False,False,0.09,0.07,False
5455705.0,C1E,PE,1975,143.2,Single Detached,One storey,B1;B2,2024-10-01,2025-04-01,19934.02,19983.08,7952.65,8004.04,19933.9,19982.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4033,9.1806,1.97,1.97,2.13,2.13,0.26,0.26,2.7,2.7,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,4.258,4.258,False,False,False,False,False,False,False,False,False,False,False,False,-0.0,-0.01,False
5456138.0,C0A,PE,1980,236.3,Single Detached,One storey,B1;P1,2024-10-01,2025-06-01,22389.07,22263.34,8364.68,8197.07,21221.7,21088.1,0.0,0.0,1112.82,1119.96,0.0,0.0,0.0,0.0,4.4129,4.8592,6.06,6.06,2.78,2.78,0.86,0.86,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,3.7,3.7,False,False,False,False,False,False,False,False,False,True,False,False,0.01,0.02,False
5456150.0,C1E,PE,2014,237.6,Single Detached,One storey,B1,2024-10-01,2025-05-01,19060.29,18853.12,5936.21,5686.21,19060.2,18853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4128,2.331,7.12,10.56,3.16,3.16,0.48,0.48,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,4.2,4.2,False,True,False,False,False,False,False,False,False,True,False,False,0.01,0.04,False
5456648.0,C1A,PE,1974,174.6,Single Detached,One storey,B1;B2,2024-10-01,2025-09-01,21547.51,18752.26,7948.29,6229.13,19780.3,18082.5,0.0,0.0,1684.02,638.52,0.0,0.0,0.0,0.0,4.8775,3.4712,4.27,7.8,2.03,2.03,0.47,1.24,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.31,3.31,False,True,True,False,False,True,False,False,False,False,True,False,0.13,0.22,False
5456674.0,C0A,PE,1974,144.7,Single Detached,One storey,B1;B2,2024-10-01,2025-01-01,22501.29,19265.13,10486.78,7099.81,22501.1,19265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3885,5.2373,2.59,7.69,2.08,2.08,0.12,0.4,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,2.99,2.99,False,True,True,False,False,True,False,False,False,False,True,False,0.14,0.32,False
5456143.0,C1N,PE,1949,86.7,Single Detached,One storey,B1,2024-10-01,2025-10-01,25047.95,23300.1,12999.35,11280.26,12048.5,12019.7,0.0,0.0,12390.96,10751.82,0.0,0.0,0.0,0.0,8.2239,7.3379,3.61,3.61,4.59,4.59,0.9,0.9,0.0,0.0,,213245.0,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,74.5,72.7,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,0.07,0.13,False
5456439.0,C0B,PE,1977,145.6,Single Detached,One storey,B1,2024-10-01,2025-02-01,21348.28,16475.1,9280.02,4340.48,21348.1,16475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1338,3.243,4.52,7.69,2.66,2.66,0.13,2.03,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,2.89,2.89,False,True,True,False,False,False,False,False,False,False,True,False,0.23,0.53,False
5456455.0,C0B,PE,1990,235.4,Single Detached,One storey,B1;B2;B3,2024-10-01,2025-01-01,22334.04,20749.94,9997.89,8440.04,22165.5,20651.6,0.0,0.0,160.14,93.84,0.0,0.0,0.0,0.0,3.5508,3.319,5.07,8.19,2.99,2.99,0.16,0.52,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.28,3.28,False,True,True,False,False,False,False,False,False,True,False,False,0.07,0.16,False
5457134.0,C0A,PE,1992,181.6,Single Detached,One storey,B1;B2,2024-10-01,2025-03-01,22125.26,20455.16,8112.06,7194.5,20194.8,19377.4,0.0,0.0,1840.08,1027.14,0.0,0.0,0.0,0.0,2.6643,2.8262,3.58,8.04,3.06,3.06,0.48,0.48,0.0,0.0,230224.0,230224.0,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.01,3.01,False,True,False,False,False,False,False,False,False,True,False,False,0.08,0.11,False
5457612.0,C0B,PE,1870,93.5,Single Detached,Two storeys,C1;F1,2024-10-01,2024-12-01,20653.86,20199.47,6902.5,6512.05,19216.6,18860.1,0.0,0.0,0.0,0.0,0.0,0.0,1666.68,1250.01,12.2569,11.6386,1.75,2.85,3.17,3.17,0.51,0.51,0.54,0.54,230224.0,230224.0,Mixed Wood,Mixed Wood,Advanced airtight wood stove,Advanced airtight wood stove,0.0,0.0,0.0,0.0,Air,Air,2.89,2.89,False,True,False,False,False,False,False,False,False,True,False,False,0.02,0.06,False
5457844.0,C0A,PE,1970,266.5,Single Detached,One storey,B1;B2,2024-10-01,2025-02-01,33868.16,23329.69,13421.55,9250.41,25810.6,21654.8,0.0,0.0,7679.58,1596.3,0.0,0.0,0.0,0.0,5.2284,5.0709,3.73,4.62,1.89,1.89,0.17,2.17,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,83.0,83.0,0.0,0.0,Air,Air,3.16,3.16,False,True,True,False,False,False,False,False,False,False,True,False,0.31,0.31,False
5457842.0,C0B,PE,1855,295.7,Detached Duplex,One and a half,B1;B2;C1;C2;C3;C4;F1;F2,2024-10-01,2025-11-01,176031.35,166953.36,157030.48,148038.74,9963.1,9887.3,0.0,0.0,8613.9,8604.72,0.0,0.0,168751.35,159167.94,14.0025,13.0802,3.12,3.69,2.22,2.22,0.17,0.16,0.0,0.79,,,Mixed Wood,Mixed Wood,Conventional boiler,Conventional boiler,0.0,0.0,47.6,47.9,N/A {no Heat Pump},N/A {no Heat Pump},0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,0.05,0.06,False
5457891.0,C0B,PE,1973,82.2,Single Detached,Two storeys,C1;F1,2024-10-01,2025-04-01,17448.78,16626.69,5415.74,4511.01,17448.6,16626.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,8.1149,2.9,2.9,2.17,2.17,2.34,2.34,3.76,3.76,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.16,3.16,False,False,False,False,False,True,False,False,False,True,False,False,0.05,0.17,False
5458319.0,C1N,PE,1825,186.9,Single Detached,Two storeys,B1;B2,2024-10-01,2025-02-01,22395.85,18096.31,9993.55,5822.99,22002.7,17966.8,0.0,0.0,374.34,123.42,0.0,0.0,0.0,0.0,6.7995,5.6395,3.96,3.96,3.27,3.27,0.12,1.95,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.48,3.48,False,False,True,False,False,True,False,False,False,False,True,False,0.19,0.42,False
5458431.0,C0A,PE,1975,101.5,Single Detached,One storey,C1;F1,2024-10-01,2025-09-01,18212.51,18149.78,6366.22,6243.61,18212.4,18149.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8275,5.127,2.19,2.19,1.86,1.86,0.0,0.0,0.0,0.0,,,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,3.31,3.31,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.02,False
5458444.0,C1N,PE,1984,229.9,Single Detached,One storey,B1;B2;P1,2024-10-01,2025-05-01,24949.92,25222.4,5616.32,5635.6,17852.3,17855.9,0.0,0.0,0.0,0.0,0.0,0.0,7500.06,7916.73,4.1369,3.8709,7.85,7.85,2.06,2.06,1.87,1.87,0.0,0.0,,,Mixed Wood,Mixed Wood,Conventional furnace,Conventional furnace,0.0,0.0,0.0,0.0,Air,Air,3.91,3.91,False,False,False,False,False,False,False,False,False,False,False,False,-0.01,-0.0,False
5458715.0,C0A,PE,1970,215.0,Single Detached,One storey,B1;B2,2024-10-01,2025-06-01,18321.2,18164.31,6224.83,6068.44,18321.1,18164.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0722,3.4329,3.49,3.49,2.21,2.21,0.84,0.84,0.0,0.0,234224.0,234224.0,Electricity,Electricity,Baseboard/Hydronic/Plenum(duct) htrs.,Baseboard/Hydronic/Plenum(duct) htrs.,0.0,0.0,0.0,0.0,Air,Air,4.23,4.23,False,False,False,False,False,True,False,False,False,True,False,False,0.01,0.03,False
5459056.0,C1N,PE,1950,231.7,Single Detached,One storey,B1,2024-10-01,2025-01-01,20789.83,19817.19,7302.39,6555.3,19775.9,19123.3,0.0,0.0,965.94,660.96,0.0,0.0,0.0,0.0,3.0416,3.126,4.27,7.87,2.55,2.55,1.97,1.97,0.0,0.0,,,Oil,Oil,Boiler  with flame retention head,Boiler  with flame retention head,0.0,0.0,0.0,0.0,Air,Air,2.95,2.95,False,True,False,False,False,False,False,False,False,True,False,False,0.05,0.1,False
5459042.0,C0B,PE,1924,210.7,Single Detached,One and a half,B1,2024-10-01,2025-11-01,36737.21,22820.04,13981.97,8833.1,25980.7,20938.0,0.0,0.0,0.0,0.0,0.0,0.0,11666.76,2083.35,10.6436,8.0899,1.88,2.59,2.42,3.08,0.12,2.3,2.8,2.8,,,Mixed Wood,Mixed Wood,Advanced airtight wood stove,Advanced airtight wood stove,0.0,0.0,0.0,0.0,Air,Air,3.92,3.92,True,True,True,False,False,True,False,False,False,False,True,False,0.38,0.37,False
5459117.0,C0A,PE,1850,377.2,Single Detached,One and a half,B1;B2;C1;C2;F1,2024-10-01,2025-04-01,39083.78,36202.68,18142.84,16903.16,30714.2,29502.3,0.0,0.0,6266.88,4675.68,1790.02,1790.02,0.0,0.0,5.8282,4.6454,3.35,3.35,2.17,2.17,0.13,0.37,0.0,0.0,,,Oil,Oil,Furnace with flame retention head,Furnace with flame retention head,0.0,0.0,0.0,0.0,Air,Air,3.15,3.15,False,False,True,False,False,True,False,False,False,True,False,False,0.07,0.07,False
