fsa,characteristic_id,characteristic_name,count_total,rate_total
B3J,1,"Population, 2021",9086.0,
B3J,8,Total - Age groups of the population - 100% data,9090.0,100.0
B3J,9,  0 to 14 years,395.0,4.3
B3J,13,  15 to 64 years,7895.0,86.9
B3J,24,  65 years and over,790.0,8.7
B3J,25,    65 to 69 years,255.0,2.8
B3J,26,    70 to 74 years,230.0,2.5
B3J,27,    75 to 79 years,165.0,1.8
B3J,28,    80 to 84 years,90.0,1.0
B3J,29,    85 years and over,55.0,0.6
B3J,30,      85 to 89 years,40.0,0.4
B3J,40,Median age of the population,28.4,28.4
B3J,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,9090.0,100.0
B3J,386,  English and French,1425.0,15.7
B3J,1414,Total - Private households by tenure - 25% sample data,5220.0,100.0
B3J,1415,  Owner,545.0,10.4
B3J,1416,  Renter,4670.0,89.5
B3J,1486,  Median monthly shelter costs for owned dwellings ($),1680.0,1680.0
B3J,1488,  Median value of dwellings ($),552000.0,552000.0
B3J,1494,  Median monthly shelter costs for rented dwellings ($),1510.0,1510.0
B3J,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",8560.0,100.0
B3J,1999,"  No certificate, diploma or degree",220.0,2.6
B3J,2000,  High (secondary) school diploma or equivalency certificate,1535.0,17.9
B3J,2001,"  Postsecondary certificate, diploma or degree",6800.0,79.4
B3J,2002,    Postsecondary certificate or diploma below bachelor level,1355.0,15.8
B3J,2008,    Bachelor's degree or higher,5450.0,63.7
B3J,2009,      Bachelor's degree,3340.0,39.0
B3J,2012,      Master's degree,1370.0,16.0
B3J,2013,      Earned doctorate,245.0,2.9
B3K,1,"Population, 2021",23207.0,
B3K,8,Total - Age groups of the population - 100% data,23205.0,100.0
B3K,9,  0 to 14 years,2340.0,10.1
B3K,13,  15 to 64 years,17220.0,74.2
B3K,24,  65 years and over,3650.0,15.7
B3K,25,    65 to 69 years,1210.0,5.2
B3K,26,    70 to 74 years,1000.0,4.3
B3K,27,    75 to 79 years,560.0,2.4
B3K,28,    80 to 84 years,405.0,1.7
B3K,29,    85 years and over,475.0,2.0
B3K,30,      85 to 89 years,255.0,1.1
B3K,40,Median age of the population,35.2,35.2
B3K,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,22650.0,100.0
B3K,386,  English and French,3455.0,15.3
B3K,1414,Total - Private households by tenure - 25% sample data,11985.0,100.0
B3K,1415,  Owner,3385.0,28.2
B3K,1416,  Renter,8600.0,71.8
B3K,1486,  Median monthly shelter costs for owned dwellings ($),1380.0,1380.0
B3K,1488,  Median value of dwellings ($),440000.0,440000.0
B3K,1494,  Median monthly shelter costs for rented dwellings ($),1190.0,1190.0
B3K,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",20180.0,100.0
B3K,1999,"  No certificate, diploma or degree",1955.0,9.7
B3K,2000,  High (secondary) school diploma or equivalency certificate,4425.0,21.9
B3K,2001,"  Postsecondary certificate, diploma or degree",13800.0,68.4
B3K,2002,    Postsecondary certificate or diploma below bachelor level,4425.0,21.9
B3K,2008,    Bachelor's degree or higher,9380.0,46.5
B3K,2009,      Bachelor's degree,6040.0,29.9
B3K,2012,      Master's degree,2240.0,11.1
B3K,2013,      Earned doctorate,415.0,2.1
B3L,1,"Population, 2021",18409.0,
B3L,8,Total - Age groups of the population - 100% data,18405.0,100.0
B3L,9,  0 to 14 years,2485.0,13.5
B3L,13,  15 to 64 years,13400.0,72.8
B3L,24,  65 years and over,2520.0,13.7
B3L,25,    65 to 69 years,930.0,5.1
B3L,26,    70 to 74 years,680.0,3.7
B3L,27,    75 to 79 years,385.0,2.1
B3L,28,    80 to 84 years,230.0,1.2
B3L,29,    85 years and over,290.0,1.6
B3L,30,      85 to 89 years,190.0,1.0
B3L,40,Median age of the population,34.8,34.8
B3L,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,18380.0,100.0
B3L,386,  English and French,2870.0,15.6
B3L,1414,Total - Private households by tenure - 25% sample data,8460.0,100.0
B3L,1415,  Owner,3470.0,41.0
B3L,1416,  Renter,4985.0,58.9
B3L,1486,  Median monthly shelter costs for owned dwellings ($),1490.0,1490.0
B3L,1488,  Median value of dwellings ($),500000.0,500000.0
B3L,1494,  Median monthly shelter costs for rented dwellings ($),1100.0,1100.0
B3L,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",15970.0,100.0
B3L,1999,"  No certificate, diploma or degree",1560.0,9.8
B3L,2000,  High (secondary) school diploma or equivalency certificate,3770.0,23.6
B3L,2001,"  Postsecondary certificate, diploma or degree",10640.0,66.6
B3L,2002,    Postsecondary certificate or diploma below bachelor level,3260.0,20.4
B3L,2008,    Bachelor's degree or higher,7380.0,46.2
B3L,2009,      Bachelor's degree,4420.0,27.7
B3L,2012,      Master's degree,1985.0,12.4
B3L,2013,      Earned doctorate,410.0,2.6
B3M,1,"Population, 2021",37555.0,
B3M,8,Total - Age groups of the population - 100% data,37555.0,100.0
B3M,9,  0 to 14 years,5585.0,14.9
B3M,13,  15 to 64 years,25675.0,68.4
B3M,24,  65 years and over,6295.0,16.8
B3M,25,    65 to 69 years,1830.0,4.9
B3M,26,    70 to 74 years,1765.0,4.7
B3M,27,    75 to 79 years,1260.0,3.4
B3M,28,    80 to 84 years,800.0,2.1
B3M,29,    85 years and over,635.0,1.7
B3M,30,      85 to 89 years,420.0,1.1
B3M,40,Median age of the population,37.2,37.2
B3M,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,37420.0,100.0
B3M,386,  English and French,4255.0,11.4
B3M,1414,Total - Private households by tenure - 25% sample data,17030.0,100.0
B3M,1415,  Owner,5625.0,33.0
B3M,1416,  Renter,11410.0,67.0
B3M,1486,  Median monthly shelter costs for owned dwellings ($),1410.0,1410.0
B3M,1488,  Median value of dwellings ($),400000.0,400000.0
B3M,1494,  Median monthly shelter costs for rented dwellings ($),1180.0,1180.0
B3M,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",31760.0,100.0
B3M,1999,"  No certificate, diploma or degree",3470.0,10.9
B3M,2000,  High (secondary) school diploma or equivalency certificate,7560.0,23.8
B3M,2001,"  Postsecondary certificate, diploma or degree",20725.0,65.3
B3M,2002,    Postsecondary certificate or diploma below bachelor level,8240.0,25.9
B3M,2008,    Bachelor's degree or higher,12480.0,39.3
B3M,2009,      Bachelor's degree,7945.0,25.0
B3M,2012,      Master's degree,3070.0,9.7
B3M,2013,      Earned doctorate,460.0,1.4
B3N,1,"Population, 2021",14943.0,
B3N,8,Total - Age groups of the population - 100% data,14945.0,100.0
B3N,9,  0 to 14 years,1980.0,13.2
B3N,13,  15 to 64 years,10340.0,69.2
B3N,24,  65 years and over,2620.0,17.5
B3N,25,    65 to 69 years,830.0,5.6
B3N,26,    70 to 74 years,700.0,4.7
B3N,27,    75 to 79 years,470.0,3.1
B3N,28,    80 to 84 years,345.0,2.3
B3N,29,    85 years and over,275.0,1.8
B3N,30,      85 to 89 years,180.0,1.2
B3N,40,Median age of the population,39.6,39.6
B3N,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,14930.0,100.0
B3N,386,  English and French,1715.0,11.5
B3N,1414,Total - Private households by tenure - 25% sample data,7040.0,100.0
B3N,1415,  Owner,3475.0,49.4
B3N,1416,  Renter,3565.0,50.6
B3N,1486,  Median monthly shelter costs for owned dwellings ($),1370.0,1370.0
B3N,1488,  Median value of dwellings ($),400000.0,400000.0
B3N,1494,  Median monthly shelter costs for rented dwellings ($),1100.0,1100.0
B3N,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",12820.0,100.0
B3N,1999,"  No certificate, diploma or degree",1365.0,10.6
B3N,2000,  High (secondary) school diploma or equivalency certificate,2885.0,22.5
B3N,2001,"  Postsecondary certificate, diploma or degree",8565.0,66.8
B3N,2002,    Postsecondary certificate or diploma below bachelor level,3400.0,26.5
B3N,2008,    Bachelor's degree or higher,5165.0,40.3
B3N,2009,      Bachelor's degree,3260.0,25.4
B3N,2012,      Master's degree,1250.0,9.8
B3N,2013,      Earned doctorate,210.0,1.6
B3P,1,"Population, 2021",11389.0,
B3P,8,Total - Age groups of the population - 100% data,11390.0,100.0
B3P,9,  0 to 14 years,1810.0,15.9
B3P,13,  15 to 64 years,7355.0,64.6
B3P,24,  65 years and over,2220.0,19.5
B3P,25,    65 to 69 years,620.0,5.4
B3P,26,    70 to 74 years,565.0,5.0
B3P,27,    75 to 79 years,365.0,3.2
B3P,28,    80 to 84 years,260.0,2.3
B3P,29,    85 years and over,420.0,3.7
B3P,30,      85 to 89 years,230.0,2.0
B3P,40,Median age of the population,39.6,39.6
B3P,383,Total - Knowledge of official languages for the total population excluding institutional residents - 100% data,11020.0,100.0
B3P,386,  English and French,1480.0,13.4
B3P,1414,Total - Private households by tenure - 25% sample data,4755.0,100.0
B3P,1415,  Owner,2930.0,61.6
B3P,1416,  Renter,1830.0,38.5
B3P,1486,  Median monthly shelter costs for owned dwellings ($),1410.0,1410.0
B3P,1488,  Median value of dwellings ($),400000.0,400000.0
B3P,1494,  Median monthly shelter costs for rented dwellings ($),1100.0,1100.0
B3P,1998,"Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",9200.0,100.0
B3P,1999,"  No certificate, diploma or degree",1020.0,11.1
