FSA,Bracket,Number
V0A,"$90,000 to $100,000",500
V0A,"$100,000 to $150,000",1020
V0A,"$150,000 to $250,000",370
V0A,"over $250,000",130
V0B,"Under $5,000",1740
V0B,"$5,000  to $10,000",920
V0B,"$10,000 to $15,000",1340
V0B,"$15,000 to $20,000",2110
V0B,"$20,000 to $25,000",2690
V0B,"$25,000 to $30,000",2040
V0B,"$30,000 to $35,000",1740
V0B,"$35,000 to $40,000",1680
V0B,"$40,000 to $45,000",1560
V0B,"$45,000 to $50,000",1410
V0B,"$50,000 to $55,000",1170
V0B,"$55,000 to $60,000",1010
V0B,"$60,000 to $70,000",1690
V0B,"$70,000 to $80,000",1310
V0B,"$80,000 to $90,000",1120
V0B,"$90,000 to $100,000",860
V0B,"$100,000 to $150,000",3080
V0B,"$150,000 to $250,000",1340
V0B,"over $250,000",310
V0C,"Under $5,000",1930
V0C,"$5,000  to $10,000",690
V0C,"$10,000 to $15,000",970
V0C,"$15,000 to $20,000",1240
V0C,"$20,000 to $25,000",1410
V0C,"$25,000 to $30,000",980
V0C,"$30,000 to $35,000",890
V0C,"$35,000 to $40,000",830
V0C,"$40,000 to $45,000",760
V0C,"$45,000 to $50,000",690
V0C,"$50,000 to $55,000",670
V0C,"$55,000 to $60,000",610
V0C,"$60,000 to $70,000",1100
V0C,"$70,000 to $80,000",880
V0C,"$80,000 to $90,000",810
V0C,"$90,000 to $100,000",730
V0C,"$100,000 to $150,000",2190
V0C,"$150,000 to $250,000",1020
V0C,"over $250,000",210
V0E,"Under $5,000",3840
V0E,"$5,000  to $10,000",2080
V0E,"$10,000 to $15,000",3050
V0E,"$15,000 to $20,000",5040
V0E,"$20,000 to $25,000",6070
V0E,"$25,000 to $30,000",4360
V0E,"$30,000 to $35,000",3990
V0E,"$35,000 to $40,000",3730
V0E,"$40,000 to $45,000",3320
V0E,"$45,000 to $50,000",3160
V0E,"$50,000 to $55,000",2680
V0E,"$55,000 to $60,000",2240
V0E,"$60,000 to $70,000",3610
V0E,"$70,000 to $80,000",3060
V0E,"$80,000 to $90,000",2270
V0E,"$90,000 to $100,000",1650
V0E,"$100,000 to $150,000",3870
V0E,"$150,000 to $250,000",1370
V0E,"over $250,000",460
V0G,"Under $5,000",1230
V0G,"$5,000  to $10,000",730
V0G,"$10,000 to $15,000",1190
V0G,"$15,000 to $20,000",1890
V0G,"$20,000 to $25,000",2420
V0G,"$25,000 to $30,000",1730
V0G,"$30,000 to $35,000",1450
V0G,"$35,000 to $40,000",1350
V0G,"$40,000 to $45,000",1270
V0G,"$45,000 to $50,000",1230
V0G,"$50,000 to $55,000",1010
V0G,"$55,000 to $60,000",780
V0G,"$60,000 to $70,000",1350
V0G,"$70,000 to $80,000",1160
V0G,"$80,000 to $90,000",860
V0G,"$90,000 to $100,000",730
V0G,"$100,000 to $150,000",1710
V0G,"$150,000 to $250,000",570
V0G,"over $250,000",200
V0H,"Under $5,000",2340
V0H,"$5,000  to $10,000",1480
V0H,"$10,000 to $15,000",2390
V0H,"$15,000 to $20,000",4140
V0H,"$20,000 to $25,000",5180
V0H,"$25,000 to $30,000",3930
V0H,"$30,000 to $35,000",3430
V0H,"$35,000 to $40,000",3250
V0H,"$40,000 to $45,000",3040
V0H,"$45,000 to $50,000",2880
V0H,"$50,000 to $55,000",2400
V0H,"$55,000 to $60,000",1970
V0H,"$60,000 to $70,000",3180
V0H,"$70,000 to $80,000",2460
V0H,"$80,000 to $90,000",1940
V0H,"$90,000 to $100,000",1370
V0H,"$100,000 to $150,000",2910
V0H,"$150,000 to $250,000",1220
V0H,"over $250,000",530
V0J,"Under $5,000",4860
V0J,"$5,000  to $10,000",1620
V0J,"$10,000 to $15,000",2130
V0J,"$15,000 to $20,000",3120
V0J,"$20,000 to $25,000",3480
V0J,"$25,000 to $30,000",2450
V0J,"$30,000 to $35,000",2130
V0J,"$35,000 to $40,000",1940
V0J,"$40,000 to $45,000",1870
V0J,"$45,000 to $50,000",1690
V0J,"$50,000 to $55,000",1460
V0J,"$55,000 to $60,000",1310
V0J,"$60,000 to $70,000",2350
V0J,"$70,000 to $80,000",2180
V0J,"$80,000 to $90,000",1760
V0J,"$90,000 to $100,000",1470
V0J,"$100,000 to $150,000",3620
V0J,"$150,000 to $250,000",1040
V0J,"over $250,000",260
V0K,"Under $5,000",2750
V0K,"$5,000  to $10,000",1000
V0K,"$10,000 to $15,000",1700
V0K,"$15,000 to $20,000",2720
V0K,"$20,000 to $25,000",3250
V0K,"$25,000 to $30,000",2150
V0K,"$30,000 to $35,000",1850
V0K,"$35,000 to $40,000",1620
V0K,"$40,000 to $45,000",1440
V0K,"$45,000 to $50,000",1340
V0K,"$50,000 to $55,000",1040
V0K,"$55,000 to $60,000",880
V0K,"$60,000 to $70,000",1510
V0K,"$70,000 to $80,000",1100
V0K,"$80,000 to $90,000",900
V0K,"$90,000 to $100,000",690
V0K,"$100,000 to $150,000",1590
V0K,"$150,000 to $250,000",500
V0K,"over $250,000",160
V0L,"Under $5,000",890
V0L,"$5,000  to $10,000",180
V0L,"$10,000 to $15,000",260
V0L,"$15,000 to $20,000",450
V0L,"$20,000 to $25,000",460
V0L,"$25,000 to $30,000",250
V0L,"$30,000 to $35,000",150
V0L,"$35,000 to $40,000",130
V0L,"$40,000 to $45,000",150
V0L,"$45,000 to $50,000",130
V0L,"$50,000 to $55,000",90
V0L,"$55,000 to $60,000",70
V0L,"$60,000 to $70,000",130
V0L,"$70,000 to $80,000",110
V0L,"$80,000 to $90,000",70
V0L,"$90,000 to $100,000",60
V0L,"$100,000 to $150,000",170
V0L,"$150,000 to $250,000",60
V0L,"over $250,000",20
V0M,"Under $5,000",1110
V0M,"$5,000  to $10,000",350
V0M,"$10,000 to $15,000",480
V0M,"$15,000 to $20,000",770
V0M,"$20,000 to $25,000",980
V0M,"$25,000 to $30,000",660
V0M,"$30,000 to $35,000",630
V0M,"$35,000 to $40,000",620
V0M,"$40,000 to $45,000",560
V0M,"$45,000 to $50,000",510
V0M,"$50,000 to $55,000",380
V0M,"$55,000 to $60,000",340
V0M,"$60,000 to $70,000",550
V0M,"$70,000 to $80,000",450
V0M,"$80,000 to $90,000",350
V0M,"$90,000 to $100,000",280
V0M,"$100,000 to $150,000",550
V0M,"$150,000 to $250,000",180
V0M,"over $250,000",70
V0N,"Under $5,000",3520
V0N,"$5,000  to $10,000",1630
V0N,"$10,000 to $15,000",2300
V0N,"$15,000 to $20,000",3670
V0N,"$20,000 to $25,000",4350
V0N,"$25,000 to $30,000",3260
V0N,"$30,000 to $35,000",2880
V0N,"$35,000 to $40,000",2720
V0N,"$40,000 to $45,000",2650
V0N,"$45,000 to $50,000",2480
V0N,"$50,000 to $55,000",2200
V0N,"$55,000 to $60,000",1900
V0N,"$60,000 to $70,000",3200
V0N,"$70,000 to $80,000",2600
V0N,"$80,000 to $90,000",2100
V0N,"$90,000 to $100,000",1640
V0N,"$100,000 to $150,000",4160
V0N,"$150,000 to $250,000",1790
V0N,"over $250,000",870
V0P,"Under $5,000",520
V0P,"$5,000  to $10,000",210
V0P,"$10,000 to $15,000",350
V0P,"$15,000 to $20,000",670
V0P,"$20,000 to $25,000",720
V0P,"$25,000 to $30,000",490
V0P,"$30,000 to $35,000",390
V0P,"$35,000 to $40,000",370
V0P,"$40,000 to $45,000",300
V0P,"$45,000 to $50,000",270
V0P,"$50,000 to $55,000",210
V0P,"$55,000 to $60,000",180
V0P,"$60,000 to $70,000",330
V0P,"$70,000 to $80,000",210
V0P,"$80,000 to $90,000",160
V0P,"$90,000 to $100,000",150
V0P,"$100,000 to $150,000",280
V0P,"$150,000 to $250,000",100
V0P,"over $250,000",40
V0R,"Under $5,000",3440
V0R,"$5,000  to $10,000",1820
V0R,"$10,000 to $15,000",2690
V0R,"$15,000 to $20,000",4680
V0R,"$20,000 to $25,000",5410
V0R,"$25,000 to $30,000",4160
V0R,"$30,000 to $35,000",3730
V0R,"$35,000 to $40,000",3580
V0R,"$40,000 to $45,000",3470
V0R,"$45,000 to $50,000",3410
V0R,"$50,000 to $55,000",2750
V0R,"$55,000 to $60,000",2380
V0R,"$60,000 to $70,000",3960
V0R,"$70,000 to $80,000",3150
V0R,"$80,000 to $90,000",2590
V0R,"$90,000 to $100,000",1990
V0R,"$100,000 to $150,000",4380
V0R,"$150,000 to $250,000",1690
V0R,"over $250,000",630
V0S,"Under $5,000",50
V0S,"$5,000  to $10,000",0
V0S,"$10,000 to $15,000",10
V0S,"$15,000 to $20,000",20
V0S,"$20,000 to $25,000",20
V0S,"$25,000 to $30,000",20
V0S,"$30,000 to $35,000",20
V0S,"$35,000 to $40,000",10
V0S,"$40,000 to $45,000",0
V0S,"$45,000 to $50,000",0
V0S,"$50,000 to $55,000",0
V0S,"$55,000 to $60,000",10
V0S,"$60,000 to $70,000",10
V0S,"$70,000 to $80,000",0
V0S,"$80,000 to $90,000",0
V0S,"$90,000 to $100,000",0
V0S,"$100,000 to $150,000",10
V0S,"$150,000 to $250,000",0
V0S,"over $250,000",0
V0T,"Under $5,000",1330
V0T,"$5,000  to $10,000",310
V0T,"$10,000 to $15,000",370
V0T,"$15,000 to $20,000",570
V0T,"$20,000 to $25,000",670
V0T,"$25,000 to $30,000",400
V0T,"$30,000 to $35,000",350
V0T,"$35,000 to $40,000",270
V0T,"$40,000 to $45,000",250
V0T,"$45,000 to $50,000",200
V0T,"$50,000 to $55,000",200
V0T,"$55,000 to $60,000",160
V0T,"$60,000 to $70,000",270
V0T,"$70,000 to $80,000",210
V0T,"$80,000 to $90,000",170
V0T,"$90,000 to $100,000",130
V0T,"$100,000 to $150,000",310
V0T,"$150,000 to $250,000",100
V0T,"over $250,000",30
V0V,"Under $5,000",360
V0V,"$5,000  to $10,000",60
V0V,"$10,000 to $15,000",110
V0V,"$15,000 to $20,000",120
V0V,"$20,000 to $25,000",140
V0V,"$25,000 to $30,000",70
V0V,"$30,000 to $35,000",50
V0V,"$35,000 to $40,000",50
V0V,"$40,000 to $45,000",40
V0V,"$45,000 to $50,000",30
V0V,"$50,000 to $55,000",30
V0V,"$55,000 to $60,000",20
V0V,"$60,000 to $70,000",40
V0V,"$70,000 to $80,000",30
V0V,"$80,000 to $90,000",20
V0V,"$90,000 to $100,000",20
V0V,"$100,000 to $150,000",50
V0V,"$150,000 to $250,000",20
V0V,"over $250,000",0
V0W,"Under $5,000",40
V0W,"$5,000  to $10,000",10
V0W,"$10,000 to $15,000",20
V0W,"$15,000 to $20,000",30
V0W,"$20,000 to $25,000",40
V0W,"$25,000 to $30,000",30
V0W,"$30,000 to $35,000",30
V0W,"$35,000 to $40,000",20
V0W,"$40,000 to $45,000",20
V0W,"$45,000 to $50,000",20
V0W,"$50,000 to $55,000",10
V0W,"$55,000 to $60,000",20
V0W,"$60,000 to $70,000",20
V0W,"$70,000 to $80,000",20
V0W,"$80,000 to $90,000",10
V0W,"$90,000 to $100,000",0
V0W,"$100,000 to $150,000",20
V0W,"$150,000 to $250,000",0
V0W,"over $250,000",0
V0X,"Under $5,000",1330
V0X,"$5,000  to $10,000",660
V0X,"$10,000 to $15,000",1110
V0X,"$15,000 to $20,000",1970
V0X,"$20,000 to $25,000",2370
V0X,"$25,000 to $30,000",1530
V0X,"$30,000 to $35,000",1280
V0X,"$35,000 to $40,000",1190
V0X,"$40,000 to $45,000",1020
V0X,"$45,000 to $50,000",930
V0X,"$50,000 to $55,000",690
V0X,"$55,000 to $60,000",550
V0X,"$60,000 to $70,000",980
V0X,"$70,000 to $80,000",800
V0X,"$80,000 to $90,000",600
V0X,"$90,000 to $100,000",450
V0X,"$100,000 to $150,000",1090
V0X,"$150,000 to $250,000",360
V0X,"over $250,000",160
V1A,"Under $5,000",300
V1A,"$5,000  to $10,000",200
V1A,"$10,000 to $15,000",270
V1A,"$15,000 to $20,000",400
V1A,"$20,000 to $25,000",590
V1A,"$25,000 to $30,000",560
V1A,"$30,000 to $35,000",480
V1A,"$35,000 to $40,000",480
V1A,"$40,000 to $45,000",430
V1A,"$45,000 to $50,000",410
V1A,"$50,000 to $55,000",330
V1A,"$55,000 to $60,000",310
V1A,"$60,000 to $70,000",470
V1A,"$70,000 to $80,000",460
V1A,"$80,000 to $90,000",330
V1A,"$90,000 to $100,000",280
V1A,"$100,000 to $150,000",610
V1A,"$150,000 to $250,000",230
V1A,"over $250,000",40
V1B,"Under $5,000",950
V1B,"$5,000  to $10,000",600
V1B,"$10,000 to $15,000",820
V1B,"$15,000 to $20,000",1140
V1B,"$20,000 to $25,000",1380
V1B,"$25,000 to $30,000",1160
V1B,"$30,000 to $35,000",1010
V1B,"$35,000 to $40,000",1050
V1B,"$40,000 to $45,000",1050
V1B,"$45,000 to $50,000",1040
V1B,"$50,000 to $55,000",890
V1B,"$55,000 to $60,000",720
V1B,"$60,000 to $70,000",1330
V1B,"$70,000 to $80,000",1150
V1B,"$80,000 to $90,000",920
V1B,"$90,000 to $100,000",820
V1B,"$100,000 to $150,000",1800
V1B,"$150,000 to $250,000",940
V1B,"over $250,000",410
V1C,"Under $5,000",1040
V1C,"$5,000  to $10,000",600
V1C,"$10,000 to $15,000",900
V1C,"$15,000 to $20,000",1470
V1C,"$20,000 to $25,000",1850
V1C,"$25,000 to $30,000",1530
V1C,"$30,000 to $35,000",1350
V1C,"$35,000 to $40,000",1420
V1C,"$40,000 to $45,000",1270
V1C,"$45,000 to $50,000",1210
V1C,"$50,000 to $55,000",1050
V1C,"$55,000 to $60,000",890
V1C,"$60,000 to $70,000",1440
V1C,"$70,000 to $80,000",1180
V1C,"$80,000 to $90,000",920
V1C,"$90,000 to $100,000",750
V1C,"$100,000 to $150,000",1910
V1C,"$150,000 to $250,000",780
V1C,"over $250,000",230
V1E,"Under $5,000",890
V1E,"$5,000  to $10,000",550
V1E,"$10,000 to $15,000",790
V1E,"$15,000 to $20,000",1410
V1E,"$20,000 to $25,000",1770
V1E,"$25,000 to $30,000",1370
V1E,"$30,000 to $35,000",1220
V1E,"$35,000 to $40,000",1160
V1E,"$40,000 to $45,000",1070
V1E,"$45,000 to $50,000",980
V1E,"$50,000 to $55,000",800
V1E,"$55,000 to $60,000",750
V1E,"$60,000 to $70,000",1120
V1E,"$70,000 to $80,000",900
V1E,"$80,000 to $90,000",730
V1E,"$90,000 to $100,000",510
V1E,"$100,000 to $150,000",1170
V1E,"$150,000 to $250,000",490
V1E,"over $250,000",200
V1G,"Under $5,000",790
V1G,"$5,000  to $10,000",360
V1G,"$10,000 to $15,000",530
V1G,"$15,000 to $20,000",880
V1G,"$20,000 to $25,000",950
V1G,"$25,000 to $30,000",790
V1G,"$30,000 to $35,000",620
V1G,"$35,000 to $40,000",700
V1G,"$40,000 to $45,000",620
V1G,"$45,000 to $50,000",550
V1G,"$50,000 to $55,000",530
V1G,"$55,000 to $60,000",460
V1G,"$60,000 to $70,000",840
V1G,"$70,000 to $80,000",700
V1G,"$80,000 to $90,000",560
V1G,"$90,000 to $100,000",470
V1G,"$100,000 to $150,000",1220
V1G,"$150,000 to $250,000",570
V1G,"over $250,000",130
V1H,"Under $5,000",730
V1H,"$5,000  to $10,000",350
V1H,"$10,000 to $15,000",490
V1H,"$15,000 to $20,000",880
V1H,"$20,000 to $25,000",1080
V1H,"$25,000 to $30,000",940
V1H,"$30,000 to $35,000",740
V1H,"$35,000 to $40,000",800
V1H,"$40,000 to $45,000",770
V1H,"$45,000 to $50,000",720
V1H,"$50,000 to $55,000",630
V1H,"$55,000 to $60,000",520
V1H,"$60,000 to $70,000",890
V1H,"$70,000 to $80,000",680
V1H,"$80,000 to $90,000",570
V1H,"$90,000 to $100,000",380
V1H,"$100,000 to $150,000",990
V1H,"$150,000 to $250,000",480
V1H,"over $250,000",220
V1J,"Under $5,000",1360
V1J,"$5,000  to $10,000",520
V1J,"$10,000 to $15,000",780
V1J,"$15,000 to $20,000",1080
V1J,"$20,000 to $25,000",1230
V1J,"$25,000 to $30,000",1000
V1J,"$30,000 to $35,000",950
V1J,"$35,000 to $40,000",920
V1J,"$40,000 to $45,000",820
V1J,"$45,000 to $50,000",860
V1J,"$50,000 to $55,000",790
V1J,"$55,000 to $60,000",720
V1J,"$60,000 to $70,000",1320
V1J,"$70,000 to $80,000",1130
V1J,"$80,000 to $90,000",1030
V1J,"$90,000 to $100,000",910
V1J,"$100,000 to $150,000",2540
V1J,"$150,000 to $250,000",1310
V1J,"over $250,000",340
V1K,"Under $5,000",830
V1K,"$5,000  to $10,000",300
V1K,"$10,000 to $15,000",410
V1K,"$15,000 to $20,000",800
V1K,"$20,000 to $25,000",930
V1K,"$25,000 to $30,000",580
V1K,"$30,000 to $35,000",470
V1K,"$35,000 to $40,000",490
V1K,"$40,000 to $45,000",410
V1K,"$45,000 to $50,000",350
V1K,"$50,000 to $55,000",320
V1K,"$55,000 to $60,000",240
V1K,"$60,000 to $70,000",430
V1K,"$70,000 to $80,000",340
V1K,"$80,000 to $90,000",260
V1K,"$90,000 to $100,000",240
V1K,"$100,000 to $150,000",540
V1K,"$150,000 to $250,000",160
V1K,"over $250,000",50
V1L,"Under $5,000",690
V1L,"$5,000  to $10,000",460
V1L,"$10,000 to $15,000",620
V1L,"$15,000 to $20,000",1190
V1L,"$20,000 to $25,000",1430
V1L,"$25,000 to $30,000",1060
V1L,"$30,000 to $35,000",1000
V1L,"$35,000 to $40,000",910
V1L,"$40,000 to $45,000",800
V1L,"$45,000 to $50,000",840
V1L,"$50,000 to $55,000",710
V1L,"$55,000 to $60,000",630
V1L,"$60,000 to $70,000",980
V1L,"$70,000 to $80,000",840
V1L,"$80,000 to $90,000",610
V1L,"$90,000 to $100,000",470
V1L,"$100,000 to $150,000",1070
V1L,"$150,000 to $250,000",410
V1L,"over $250,000",180
V1M,"Under $5,000",1670
V1M,"$5,000  to $10,000",860
V1M,"$10,000 to $15,000",1060
V1M,"$15,000 to $20,000",1300
V1M,"$20,000 to $25,000",1610
V1M,"$25,000 to $30,000",1360
V1M,"$30,000 to $35,000",1240
V1M,"$35,000 to $40,000",1250
V1M,"$40,000 to $45,000",1290
V1M,"$45,000 to $50,000",1230
V1M,"$50,000 to $55,000",1110
V1M,"$55,000 to $60,000",1030
V1M,"$60,000 to $70,000",1750
V1M,"$70,000 to $80,000",1590
V1M,"$80,000 to $90,000",1300
V1M,"$90,000 to $100,000",1170
V1M,"$100,000 to $150,000",2970
V1M,"$150,000 to $250,000",1380
V1M,"over $250,000",640
V1N,"Under $5,000",610
V1N,"$5,000  to $10,000",350
V1N,"$10,000 to $15,000",490
V1N,"$15,000 to $20,000",770
V1N,"$20,000 to $25,000",940
V1N,"$25,000 to $30,000",730
V1N,"$30,000 to $35,000",670
V1N,"$35,000 to $40,000",670
V1N,"$40,000 to $45,000",590
V1N,"$45,000 to $50,000",600
V1N,"$50,000 to $55,000",510
V1N,"$55,000 to $60,000",450
V1N,"$60,000 to $70,000",710
V1N,"$70,000 to $80,000",630
V1N,"$80,000 to $90,000",460
V1N,"$90,000 to $100,000",440
V1N,"$100,000 to $150,000",1120
V1N,"$150,000 to $250,000",380
V1N,"over $250,000",60
V1P,"Under $5,000",410
V1P,"$5,000  to $10,000",240
V1P,"$10,000 to $15,000",350
V1P,"$15,000 to $20,000",490
V1P,"$20,000 to $25,000",510
V1P,"$25,000 to $30,000",450
V1P,"$30,000 to $35,000",420
V1P,"$35,000 to $40,000",430
V1P,"$40,000 to $45,000",430
V1P,"$45,000 to $50,000",440
V1P,"$50,000 to $55,000",380
V1P,"$55,000 to $60,000",310
V1P,"$60,000 to $70,000",600
V1P,"$70,000 to $80,000",510
V1P,"$80,000 to $90,000",430
V1P,"$90,000 to $100,000",300
V1P,"$100,000 to $150,000",710
V1P,"$150,000 to $250,000",310
V1P,"over $250,000",130
V1R,"Under $5,000",390
V1R,"$5,000  to $10,000",240
V1R,"$10,000 to $15,000",340
V1R,"$15,000 to $20,000",630
V1R,"$20,000 to $25,000",770
V1R,"$25,000 to $30,000",630
V1R,"$30,000 to $35,000",530
V1R,"$35,000 to $40,000",580
V1R,"$40,000 to $45,000",510
V1R,"$45,000 to $50,000",470
V1R,"$50,000 to $55,000",410
V1R,"$55,000 to $60,000",340
V1R,"$60,000 to $70,000",540
V1R,"$70,000 to $80,000",410
V1R,"$80,000 to $90,000",320
V1R,"$90,000 to $100,000",310
V1R,"$100,000 to $150,000",730
V1R,"$150,000 to $250,000",220
V1R,"over $250,000",50
V1S,"Under $5,000",630
V1S,"$5,000  to $10,000",300
V1S,"$10,000 to $15,000",360
V1S,"$15,000 to $20,000",530
V1S,"$20,000 to $25,000",590
V1S,"$25,000 to $30,000",590
V1S,"$30,000 to $35,000",530
V1S,"$35,000 to $40,000",540
V1S,"$40,000 to $45,000",540
V1S,"$45,000 to $50,000",590
V1S,"$50,000 to $55,000",480
V1S,"$55,000 to $60,000",440
V1S,"$60,000 to $70,000",760
V1S,"$70,000 to $80,000",700
V1S,"$80,000 to $90,000",560
V1S,"$90,000 to $100,000",480
V1S,"$100,000 to $150,000",1320
V1S,"$150,000 to $250,000",540
V1S,"over $250,000",180
V1T,"Under $5,000",1210
V1T,"$5,000  to $10,000",660
V1T,"$10,000 to $15,000",1140
V1T,"$15,000 to $20,000",2320
V1T,"$20,000 to $25,000",2860
V1T,"$25,000 to $30,000",2090
V1T,"$30,000 to $35,000",1750
V1T,"$35,000 to $40,000",1680
V1T,"$40,000 to $45,000",1630
V1T,"$45,000 to $50,000",1430
V1T,"$50,000 to $55,000",1200
V1T,"$55,000 to $60,000",1000
V1T,"$60,000 to $70,000",1620
V1T,"$70,000 to $80,000",1220
V1T,"$80,000 to $90,000",890
V1T,"$90,000 to $100,000",670
V1T,"$100,000 to $150,000",1220
V1T,"$150,000 to $250,000",430
V1T,"over $250,000",170
V1V,"Under $5,000",1380
V1V,"$5,000  to $10,000",640
V1V,"$10,000 to $15,000",850
V1V,"$15,000 to $20,000",1030
V1V,"$20,000 to $25,000",1230
V1V,"$25,000 to $30,000",1130
V1V,"$30,000 to $35,000",1050
V1V,"$35,000 to $40,000",1030
V1V,"$40,000 to $45,000",1070
V1V,"$45,000 to $50,000",1140
V1V,"$50,000 to $55,000",920
V1V,"$55,000 to $60,000",850
V1V,"$60,000 to $70,000",1530
V1V,"$70,000 to $80,000",1310
V1V,"$80,000 to $90,000",1080
V1V,"$90,000 to $100,000",900
V1V,"$100,000 to $150,000",2060
V1V,"$150,000 to $250,000",1050
V1V,"over $250,000",470
V1W,"Under $5,000",1530
V1W,"$5,000  to $10,000",960
V1W,"$10,000 to $15,000",1250
V1W,"$15,000 to $20,000",1830
V1W,"$20,000 to $25,000",2250
V1W,"$25,000 to $30,000",1850
V1W,"$30,000 to $35,000",1600
V1W,"$35,000 to $40,000",1570
V1W,"$40,000 to $45,000",1610
V1W,"$45,000 to $50,000",1560
V1W,"$50,000 to $55,000",1370
V1W,"$55,000 to $60,000",1120
V1W,"$60,000 to $70,000",1970
V1W,"$70,000 to $80,000",1720
V1W,"$80,000 to $90,000",1510
V1W,"$90,000 to $100,000",1210
V1W,"$100,000 to $150,000",3060
V1W,"$150,000 to $250,000",1900
V1W,"over $250,000",1170
V1X,"Under $5,000",1650
V1X,"$5,000  to $10,000",970
V1X,"$10,000 to $15,000",1300
V1X,"$15,000 to $20,000",2380
V1X,"$20,000 to $25,000",2720
V1X,"$25,000 to $30,000",2210
V1X,"$30,000 to $35,000",2080
V1X,"$35,000 to $40,000",1970
V1X,"$40,000 to $45,000",1890
V1X,"$45,000 to $50,000",1800
V1X,"$50,000 to $55,000",1520
V1X,"$55,000 to $60,000",1260
V1X,"$60,000 to $70,000",2000
V1X,"$70,000 to $80,000",1480
V1X,"$80,000 to $90,000",1090
V1X,"$90,000 to $100,000",700
V1X,"$100,000 to $150,000",1240
V1X,"$150,000 to $250,000",400
V1X,"over $250,000",150
V1Y,"Under $5,000",1490
V1Y,"$5,000  to $10,000",860
V1Y,"$10,000 to $15,000",1220
V1Y,"$15,000 to $20,000",2480
V1Y,"$20,000 to $25,000",3050
V1Y,"$25,000 to $30,000",2380
V1Y,"$30,000 to $35,000",2080
V1Y,"$35,000 to $40,000",2110
V1Y,"$40,000 to $45,000",1840
V1Y,"$45,000 to $50,000",1800
V1Y,"$50,000 to $55,000",1570
V1Y,"$55,000 to $60,000",1390
V1Y,"$60,000 to $70,000",2190
V1Y,"$70,000 to $80,000",1730
V1Y,"$80,000 to $90,000",1360
V1Y,"$90,000 to $100,000",1010
V1Y,"$100,000 to $150,000",2310
V1Y,"$150,000 to $250,000",1080
V1Y,"over $250,000",580
V1Z,"Under $5,000",680
V1Z,"$5,000  to $10,000",420
V1Z,"$10,000 to $15,000",570
V1Z,"$15,000 to $20,000",880
V1Z,"$20,000 to $25,000",1010
V1Z,"$25,000 to $30,000",790
V1Z,"$30,000 to $35,000",710
V1Z,"$35,000 to $40,000",700
V1Z,"$40,000 to $45,000",700
V1Z,"$45,000 to $50,000",680
V1Z,"$50,000 to $55,000",640
V1Z,"$55,000 to $60,000",520
V1Z,"$60,000 to $70,000",900
V1Z,"$70,000 to $80,000",750
V1Z,"$80,000 to $90,000",600
V1Z,"$90,000 to $100,000",500
V1Z,"$100,000 to $150,000",1170
V1Z,"$150,000 to $250,000",610
V1Z,"over $250,000",250
V2A,"Under $5,000",1480
V2A,"$5,000  to $10,000",940
V2A,"$10,000 to $15,000",1480
V2A,"$15,000 to $20,000",2870
V2A,"$20,000 to $25,000",3660
V2A,"$25,000 to $30,000",2800
V2A,"$30,000 to $35,000",2330
V2A,"$35,000 to $40,000",2370
V2A,"$40,000 to $45,000",2240
V2A,"$45,000 to $50,000",2080
V2A,"$50,000 to $55,000",1740
V2A,"$55,000 to $60,000",1450
V2A,"$60,000 to $70,000",2360
